,0,1,2
2284,2284,2014-08-17 14:00:00,17545
2285,2285,2014-08-17 14:30:00,17532
2286,2286,2014-08-17 15:00:00,16751
2287,2287,2014-08-17 15:30:00,16425
2288,2288,2014-08-17 16:00:00,16231
2289,2289,2014-08-17 16:30:00,16257
2290,2290,2014-08-17 17:00:00,16875
2291,2291,2014-08-17 17:30:00,18041
2292,2292,2014-08-17 18:00:00,18055
2293,2293,2014-08-17 18:30:00,18276
2294,2294,2014-08-17 19:00:00,18030
2295,2295,2014-08-17 19:30:00,17081
2296,2296,2014-08-17 20:00:00,16006
2297,2297,2014-08-17 20:30:00,16544
2298,2298,2014-08-17 21:00:00,16394
2299,2299,2014-08-17 21:30:00,16467
2300,2300,2014-08-17 22:00:00,15480
2301,2301,2014-08-17 22:30:00,14150
2302,2302,2014-08-17 23:00:00,12599
2303,2303,2014-08-17 23:30:00,11942
2304,2304,2014-08-18 00:00:00,9875
2305,2305,2014-08-18 00:30:00,7581
2306,2306,2014-08-18 01:00:00,5815
2307,2307,2014-08-18 01:30:00,4164
2308,2308,2014-08-18 02:00:00,3757
2309,2309,2014-08-18 02:30:00,2863
2310,2310,2014-08-18 03:00:00,2372
2311,2311,2014-08-18 03:30:00,1951
2312,2312,2014-08-18 04:00:00,2353
2313,2313,2014-08-18 04:30:00,2332
2314,2314,2014-08-18 05:00:00,2702
2315,2315,2014-08-18 05:30:00,4271
2316,2316,2014-08-18 06:00:00,6107
2317,2317,2014-08-18 06:30:00,10069
2318,2318,2014-08-18 07:00:00,11882
2319,2319,2014-08-18 07:30:00,14095
2320,2320,2014-08-18 08:00:00,15597
2321,2321,2014-08-18 08:30:00,18046
2322,2322,2014-08-18 09:00:00,17168
2323,2323,2014-08-18 09:30:00,16333
2324,2324,2014-08-18 10:00:00,14794
2325,2325,2014-08-18 10:30:00,14653
2326,2326,2014-08-18 11:00:00,14058
2327,2327,2014-08-18 11:30:00,15162
2328,2328,2014-08-18 12:00:00,15013
2329,2329,2014-08-18 12:30:00,15376
2330,2330,2014-08-18 13:00:00,14922
2331,2331,2014-08-18 13:30:00,16122
2332,2332,2014-08-18 14:00:00,16229
2333,2333,2014-08-18 14:30:00,16481
2334,2334,2014-08-18 15:00:00,16424
2335,2335,2014-08-18 15:30:00,15719
2336,2336,2014-08-18 16:00:00,15087
2337,2337,2014-08-18 16:30:00,14465
2338,2338,2014-08-18 17:00:00,16588
2339,2339,2014-08-18 17:30:00,17923
2340,2340,2014-08-18 18:00:00,20054
2341,2341,2014-08-18 18:30:00,21402
2342,2342,2014-08-18 19:00:00,21523
2343,2343,2014-08-18 19:30:00,20447
2344,2344,2014-08-18 20:00:00,20431
2345,2345,2014-08-18 20:30:00,19708
2346,2346,2014-08-18 21:00:00,19821
2347,2347,2014-08-18 21:30:00,19291
2348,2348,2014-08-18 22:00:00,18093
2349,2349,2014-08-18 22:30:00,16177
2350,2350,2014-08-18 23:00:00,14282
2351,2351,2014-08-18 23:30:00,11852
2352,2352,2014-08-19 00:00:00,9601
2353,2353,2014-08-19 00:30:00,7532
2354,2354,2014-08-19 01:00:00,5866
2355,2355,2014-08-19 01:30:00,4515
2356,2356,2014-08-19 02:00:00,3787
2357,2357,2014-08-19 02:30:00,2947
2358,2358,2014-08-19 03:00:00,2237
2359,2359,2014-08-19 03:30:00,2022
2360,2360,2014-08-19 04:00:00,2313
2361,2361,2014-08-19 04:30:00,1932
2362,2362,2014-08-19 05:00:00,2200
2363,2363,2014-08-19 05:30:00,4019
2364,2364,2014-08-19 06:00:00,5928
2365,2365,2014-08-19 06:30:00,9987
2366,2366,2014-08-19 07:00:00,12094
2367,2367,2014-08-19 07:30:00,14716
2368,2368,2014-08-19 08:00:00,16670
2369,2369,2014-08-19 08:30:00,18950
2370,2370,2014-08-19 09:00:00,17964
2371,2371,2014-08-19 09:30:00,17783
2372,2372,2014-08-19 10:00:00,15966
2373,2373,2014-08-19 10:30:00,15946
2374,2374,2014-08-19 11:00:00,15205
2375,2375,2014-08-19 11:30:00,16175
2376,2376,2014-08-19 12:00:00,16790
2377,2377,2014-08-19 12:30:00,17284
2378,2378,2014-08-19 13:00:00,16153
2379,2379,2014-08-19 13:30:00,17673
2380,2380,2014-08-19 14:00:00,18157
2381,2381,2014-08-19 14:30:00,17858
2382,2382,2014-08-19 15:00:00,17087
2383,2383,2014-08-19 15:30:00,16385
2384,2384,2014-08-19 16:00:00,15063
2385,2385,2014-08-19 16:30:00,13909
2386,2386,2014-08-19 17:00:00,16462
2387,2387,2014-08-19 17:30:00,18855
2388,2388,2014-08-19 18:00:00,21606
2389,2389,2014-08-19 18:30:00,22910
2390,2390,2014-08-19 19:00:00,23691
2391,2391,2014-08-19 19:30:00,22752
2392,2392,2014-08-19 20:00:00,22414
2393,2393,2014-08-19 20:30:00,21896
2394,2394,2014-08-19 21:00:00,21887
2395,2395,2014-08-19 21:30:00,21845
2396,2396,2014-08-19 22:00:00,21436
2397,2397,2014-08-19 22:30:00,19787
2398,2398,2014-08-19 23:00:00,18369
2399,2399,2014-08-19 23:30:00,15132
2400,2400,2014-08-20 00:00:00,12168
2401,2401,2014-08-20 00:30:00,9288
2402,2402,2014-08-20 01:00:00,7465
2403,2403,2014-08-20 01:30:00,5656
2404,2404,2014-08-20 02:00:00,4693
2405,2405,2014-08-20 02:30:00,3694
2406,2406,2014-08-20 03:00:00,3027
2407,2407,2014-08-20 03:30:00,2587
2408,2408,2014-08-20 04:00:00,2733
2409,2409,2014-08-20 04:30:00,2216
2410,2410,2014-08-20 05:00:00,2289
2411,2411,2014-08-20 05:30:00,3937
2412,2412,2014-08-20 06:00:00,5718
2413,2413,2014-08-20 06:30:00,10053
2414,2414,2014-08-20 07:00:00,12154
2415,2415,2014-08-20 07:30:00,15289
2416,2416,2014-08-20 08:00:00,17424
2417,2417,2014-08-20 08:30:00,19403
2418,2418,2014-08-20 09:00:00,18488
2419,2419,2014-08-20 09:30:00,17881
2420,2420,2014-08-20 10:00:00,16397
2421,2421,2014-08-20 10:30:00,16319
2422,2422,2014-08-20 11:00:00,15923
2423,2423,2014-08-20 11:30:00,17200
2424,2424,2014-08-20 12:00:00,17140
2425,2425,2014-08-20 12:30:00,17422
2426,2426,2014-08-20 13:00:00,17393
2427,2427,2014-08-20 13:30:00,17612
2428,2428,2014-08-20 14:00:00,17475
2429,2429,2014-08-20 14:30:00,17685
2430,2430,2014-08-20 15:00:00,16765
2431,2431,2014-08-20 15:30:00,15701
2432,2432,2014-08-20 16:00:00,14276
2433,2433,2014-08-20 16:30:00,13715
2434,2434,2014-08-20 17:00:00,15577
2435,2435,2014-08-20 17:30:00,18831
2436,2436,2014-08-20 18:00:00,21971
2437,2437,2014-08-20 18:30:00,23814
2438,2438,2014-08-20 19:00:00,24147
2439,2439,2014-08-20 19:30:00,23300
2440,2440,2014-08-20 20:00:00,23237
2441,2441,2014-08-20 20:30:00,23018
2442,2442,2014-08-20 21:00:00,22814
2443,2443,2014-08-20 21:30:00,22716
2444,2444,2014-08-20 22:00:00,22838
2445,2445,2014-08-20 22:30:00,21546
2446,2446,2014-08-20 23:00:00,19205
2447,2447,2014-08-20 23:30:00,17041
2448,2448,2014-08-21 00:00:00,14569
2449,2449,2014-08-21 00:30:00,11396
2450,2450,2014-08-21 01:00:00,8719
2451,2451,2014-08-21 01:30:00,6717
2452,2452,2014-08-21 02:00:00,5410
2453,2453,2014-08-21 02:30:00,4458
2454,2454,2014-08-21 03:00:00,3703
2455,2455,2014-08-21 03:30:00,3166
2456,2456,2014-08-21 04:00:00,3256
2457,2457,2014-08-21 04:30:00,2805
2458,2458,2014-08-21 05:00:00,3067
2459,2459,2014-08-21 05:30:00,4424
2460,2460,2014-08-21 06:00:00,6076
2461,2461,2014-08-21 06:30:00,10251
2462,2462,2014-08-21 07:00:00,12400
2463,2463,2014-08-21 07:30:00,15229
2464,2464,2014-08-21 08:00:00,17252
2465,2465,2014-08-21 08:30:00,19332
2466,2466,2014-08-21 09:00:00,18249
2467,2467,2014-08-21 09:30:00,18059
2468,2468,2014-08-21 10:00:00,15889
2469,2469,2014-08-21 10:30:00,16234
2470,2470,2014-08-21 11:00:00,15730
2471,2471,2014-08-21 11:30:00,16578
2472,2472,2014-08-21 12:00:00,17363
2473,2473,2014-08-21 12:30:00,16708
2474,2474,2014-08-21 13:00:00,16809
2475,2475,2014-08-21 13:30:00,17193
2476,2476,2014-08-21 14:00:00,18105
2477,2477,2014-08-21 14:30:00,19035
2478,2478,2014-08-21 15:00:00,17230
2479,2479,2014-08-21 15:30:00,15928
2480,2480,2014-08-21 16:00:00,14180
2481,2481,2014-08-21 16:30:00,13252
2482,2482,2014-08-21 17:00:00,15256
2483,2483,2014-08-21 17:30:00,17773
2484,2484,2014-08-21 18:00:00,21104
2485,2485,2014-08-21 18:30:00,23557
2486,2486,2014-08-21 19:00:00,24797
2487,2487,2014-08-21 19:30:00,24794
2488,2488,2014-08-21 20:00:00,24154
2489,2489,2014-08-21 20:30:00,24501
2490,2490,2014-08-21 21:00:00,24042
2491,2491,2014-08-21 21:30:00,24125
2492,2492,2014-08-21 22:00:00,23970
2493,2493,2014-08-21 22:30:00,25949
2494,2494,2014-08-21 23:00:00,25094
2495,2495,2014-08-21 23:30:00,23295
2496,2496,2014-08-22 00:00:00,20552
2497,2497,2014-08-22 00:30:00,16266
2498,2498,2014-08-22 01:00:00,13365
2499,2499,2014-08-22 01:30:00,10287
2500,2500,2014-08-22 02:00:00,7901
2501,2501,2014-08-22 02:30:00,6235
2502,2502,2014-08-22 03:00:00,4869
2503,2503,2014-08-22 03:30:00,3995
2504,2504,2014-08-22 04:00:00,3734
2505,2505,2014-08-22 04:30:00,3190
2506,2506,2014-08-22 05:00:00,2878
2507,2507,2014-08-22 05:30:00,4020
2508,2508,2014-08-22 06:00:00,6062
2509,2509,2014-08-22 06:30:00,9502
2510,2510,2014-08-22 07:00:00,11446
2511,2511,2014-08-22 07:30:00,13665
2512,2512,2014-08-22 08:00:00,15257
2513,2513,2014-08-22 08:30:00,17391
2514,2514,2014-08-22 09:00:00,16922
2515,2515,2014-08-22 09:30:00,16227
2516,2516,2014-08-22 10:00:00,15185
2517,2517,2014-08-22 10:30:00,15390
2518,2518,2014-08-22 11:00:00,14725
2519,2519,2014-08-22 11:30:00,15415
2520,2520,2014-08-22 12:00:00,15729
2521,2521,2014-08-22 12:30:00,16131
2522,2522,2014-08-22 13:00:00,16058
2523,2523,2014-08-22 13:30:00,16015
2524,2524,2014-08-22 14:00:00,16749
2525,2525,2014-08-22 14:30:00,16857
2526,2526,2014-08-22 15:00:00,16588
2527,2527,2014-08-22 15:30:00,15430
2528,2528,2014-08-22 16:00:00,14186
2529,2529,2014-08-22 16:30:00,13756
2530,2530,2014-08-22 17:00:00,15596
2531,2531,2014-08-22 17:30:00,17743
2532,2532,2014-08-22 18:00:00,19439
2533,2533,2014-08-22 18:30:00,21047
2534,2534,2014-08-22 19:00:00,22647
2535,2535,2014-08-22 19:30:00,21734
2536,2536,2014-08-22 20:00:00,21394
2537,2537,2014-08-22 20:30:00,20208
2538,2538,2014-08-22 21:00:00,20329
2539,2539,2014-08-22 21:30:00,20221
2540,2540,2014-08-22 22:00:00,20945
2541,2541,2014-08-22 22:30:00,22327
2542,2542,2014-08-22 23:00:00,22765
2543,2543,2014-08-22 23:30:00,22852
2544,2544,2014-08-23 00:00:00,22726
2545,2545,2014-08-23 00:30:00,21079
2546,2546,2014-08-23 01:00:00,19166
2547,2547,2014-08-23 01:30:00,17719
2548,2548,2014-08-23 02:00:00,16471
2549,2549,2014-08-23 02:30:00,14158
2550,2550,2014-08-23 03:00:00,12730
2551,2551,2014-08-23 03:30:00,10984
2552,2552,2014-08-23 04:00:00,9409
2553,2553,2014-08-23 04:30:00,5667
2554,2554,2014-08-23 05:00:00,3879
2555,2555,2014-08-23 05:30:00,3398
2556,2556,2014-08-23 06:00:00,3683
2557,2557,2014-08-23 06:30:00,4437
2558,2558,2014-08-23 07:00:00,4732
2559,2559,2014-08-23 07:30:00,6130
2560,2560,2014-08-23 08:00:00,6492
2561,2561,2014-08-23 08:30:00,8397
2562,2562,2014-08-23 09:00:00,9673
2563,2563,2014-08-23 09:30:00,11493
2564,2564,2014-08-23 10:00:00,11723
2565,2565,2014-08-23 10:30:00,14060
2566,2566,2014-08-23 11:00:00,14204
2567,2567,2014-08-23 11:30:00,15542
2568,2568,2014-08-23 12:00:00,15446
2569,2569,2014-08-23 12:30:00,15993
2570,2570,2014-08-23 13:00:00,16206
2571,2571,2014-08-23 13:30:00,16531
2572,2572,2014-08-23 14:00:00,15717
2573,2573,2014-08-23 14:30:00,15964
2574,2574,2014-08-23 15:00:00,15868
2575,2575,2014-08-23 15:30:00,16012
2576,2576,2014-08-23 16:00:00,16200
2577,2577,2014-08-23 16:30:00,15778
2578,2578,2014-08-23 17:00:00,16268
2579,2579,2014-08-23 17:30:00,18160
2580,2580,2014-08-23 18:00:00,19155
2581,2581,2014-08-23 18:30:00,20365
2582,2582,2014-08-23 19:00:00,21278
2583,2583,2014-08-23 19:30:00,20466
2584,2584,2014-08-23 20:00:00,20057
2585,2585,2014-08-23 20:30:00,23457
2586,2586,2014-08-23 21:00:00,18798
2587,2587,2014-08-23 21:30:00,19387
2588,2588,2014-08-23 22:00:00,19998
2589,2589,2014-08-23 22:30:00,21426
2590,2590,2014-08-23 23:00:00,22449
2591,2591,2014-08-23 23:30:00,22640
2592,2592,2014-08-24 00:00:00,22666
2593,2593,2014-08-24 00:30:00,21430
2594,2594,2014-08-24 01:00:00,20015
2595,2595,2014-08-24 01:30:00,18791
2596,2596,2014-08-24 02:00:00,17683
2597,2597,2014-08-24 02:30:00,15830
2598,2598,2014-08-24 03:00:00,13862
2599,2599,2014-08-24 03:30:00,11961
2600,2600,2014-08-24 04:00:00,10153
2601,2601,2014-08-24 04:30:00,6051
2602,2602,2014-08-24 05:00:00,3848
2603,2603,2014-08-24 05:30:00,2948
2604,2604,2014-08-24 06:00:00,3143
2605,2605,2014-08-24 06:30:00,3505
2606,2606,2014-08-24 07:00:00,3812
2607,2607,2014-08-24 07:30:00,4939
2608,2608,2014-08-24 08:00:00,5442
2609,2609,2014-08-24 08:30:00,6630
2610,2610,2014-08-24 09:00:00,7744
2611,2611,2014-08-24 09:30:00,10198
2612,2612,2014-08-24 10:00:00,11041
2613,2613,2014-08-24 10:30:00,13200
2614,2614,2014-08-24 11:00:00,14107
2615,2615,2014-08-24 11:30:00,15069
2616,2616,2014-08-24 12:00:00,15638
2617,2617,2014-08-24 12:30:00,15464
2618,2618,2014-08-24 13:00:00,15901
2619,2619,2014-08-24 13:30:00,16001
2620,2620,2014-08-24 14:00:00,16492
2621,2621,2014-08-24 14:30:00,16166
2622,2622,2014-08-24 15:00:00,15531
2623,2623,2014-08-24 15:30:00,15655
2624,2624,2014-08-24 16:00:00,15040
2625,2625,2014-08-24 16:30:00,15083
2626,2626,2014-08-24 17:00:00,16229
2627,2627,2014-08-24 17:30:00,17409
2628,2628,2014-08-24 18:00:00,17288
2629,2629,2014-08-24 18:30:00,17242
2630,2630,2014-08-24 19:00:00,17129
2631,2631,2014-08-24 19:30:00,16103
2632,2632,2014-08-24 20:00:00,16485
2633,2633,2014-08-24 20:30:00,16190
2634,2634,2014-08-24 21:00:00,15500
2635,2635,2014-08-24 21:30:00,15128
2636,2636,2014-08-24 22:00:00,14489
2637,2637,2014-08-24 22:30:00,13947
2638,2638,2014-08-24 23:00:00,12525
2639,2639,2014-08-24 23:30:00,11899
2640,2640,2014-08-25 00:00:00,9192
2641,2641,2014-08-25 00:30:00,6886
2642,2642,2014-08-25 01:00:00,4888
2643,2643,2014-08-25 01:30:00,4138
2644,2644,2014-08-25 02:00:00,3366
2645,2645,2014-08-25 02:30:00,2698
2646,2646,2014-08-25 03:00:00,2290
2647,2647,2014-08-25 03:30:00,2009
2648,2648,2014-08-25 04:00:00,2265
2649,2649,2014-08-25 04:30:00,2213
2650,2650,2014-08-25 05:00:00,2450
2651,2651,2014-08-25 05:30:00,3829
2652,2652,2014-08-25 06:00:00,5933
2653,2653,2014-08-25 06:30:00,9356
2654,2654,2014-08-25 07:00:00,11482
2655,2655,2014-08-25 07:30:00,13178
2656,2656,2014-08-25 08:00:00,14803
2657,2657,2014-08-25 08:30:00,16826
2658,2658,2014-08-25 09:00:00,16649
2659,2659,2014-08-25 09:30:00,15422
2660,2660,2014-08-25 10:00:00,13996
2661,2661,2014-08-25 10:30:00,13682
2662,2662,2014-08-25 11:00:00,13297
2663,2663,2014-08-25 11:30:00,14284
2664,2664,2014-08-25 12:00:00,14435
2665,2665,2014-08-25 12:30:00,14612
2666,2666,2014-08-25 13:00:00,14814
2667,2667,2014-08-25 13:30:00,15398
2668,2668,2014-08-25 14:00:00,15511
2669,2669,2014-08-25 14:30:00,15828
2670,2670,2014-08-25 15:00:00,15396
2671,2671,2014-08-25 15:30:00,15109
2672,2672,2014-08-25 16:00:00,14787
2673,2673,2014-08-25 16:30:00,14532
2674,2674,2014-08-25 17:00:00,16387
2675,2675,2014-08-25 17:30:00,18242
2676,2676,2014-08-25 18:00:00,19715
2677,2677,2014-08-25 18:30:00,20288
2678,2678,2014-08-25 19:00:00,20761
2679,2679,2014-08-25 19:30:00,19466
2680,2680,2014-08-25 20:00:00,19670
2681,2681,2014-08-25 20:30:00,18802
2682,2682,2014-08-25 21:00:00,18709
2683,2683,2014-08-25 21:30:00,17186
2684,2684,2014-08-25 22:00:00,16500
2685,2685,2014-08-25 22:30:00,15616
2686,2686,2014-08-25 23:00:00,13902
2687,2687,2014-08-25 23:30:00,11077
2688,2688,2014-08-26 00:00:00,9618
2689,2689,2014-08-26 00:30:00,7193
2690,2690,2014-08-26 01:00:00,5665
2691,2691,2014-08-26 01:30:00,4149
2692,2692,2014-08-26 02:00:00,3502
2693,2693,2014-08-26 02:30:00,2634
2694,2694,2014-08-26 03:00:00,2100
2695,2695,2014-08-26 03:30:00,1985
2696,2696,2014-08-26 04:00:00,2053
2697,2697,2014-08-26 04:30:00,1841
2698,2698,2014-08-26 05:00:00,1909
2699,2699,2014-08-26 05:30:00,3547
2700,2700,2014-08-26 06:00:00,5829
2701,2701,2014-08-26 06:30:00,9599
2702,2702,2014-08-26 07:00:00,11323
2703,2703,2014-08-26 07:30:00,13923
2704,2704,2014-08-26 08:00:00,16029
2705,2705,2014-08-26 08:30:00,18308
2706,2706,2014-08-26 09:00:00,17153
2707,2707,2014-08-26 09:30:00,16723
2708,2708,2014-08-26 10:00:00,15360
2709,2709,2014-08-26 10:30:00,16066
2710,2710,2014-08-26 11:00:00,14643
2711,2711,2014-08-26 11:30:00,15960
2712,2712,2014-08-26 12:00:00,16351
2713,2713,2014-08-26 12:30:00,16173
2714,2714,2014-08-26 13:00:00,15659
2715,2715,2014-08-26 13:30:00,17346
2716,2716,2014-08-26 14:00:00,17145
2717,2717,2014-08-26 14:30:00,16896
2718,2718,2014-08-26 15:00:00,16746
2719,2719,2014-08-26 15:30:00,15797
2720,2720,2014-08-26 16:00:00,14202
2721,2721,2014-08-26 16:30:00,14083
2722,2722,2014-08-26 17:00:00,16074
2723,2723,2014-08-26 17:30:00,18329
2724,2724,2014-08-26 18:00:00,20961
2725,2725,2014-08-26 18:30:00,22545
2726,2726,2014-08-26 19:00:00,22067
2727,2727,2014-08-26 19:30:00,21416
2728,2728,2014-08-26 20:00:00,21484
2729,2729,2014-08-26 20:30:00,20731
2730,2730,2014-08-26 21:00:00,20969
2731,2731,2014-08-26 21:30:00,20820
2732,2732,2014-08-26 22:00:00,19650
2733,2733,2014-08-26 22:30:00,18240
2734,2734,2014-08-26 23:00:00,17133
2735,2735,2014-08-26 23:30:00,14907
2736,2736,2014-08-27 00:00:00,11703
2737,2737,2014-08-27 00:30:00,8521
2738,2738,2014-08-27 01:00:00,6962
2739,2739,2014-08-27 01:30:00,5451
2740,2740,2014-08-27 02:00:00,4439
2741,2741,2014-08-27 02:30:00,3436
2742,2742,2014-08-27 03:00:00,2741
2743,2743,2014-08-27 03:30:00,2311
2744,2744,2014-08-27 04:00:00,2532
2745,2745,2014-08-27 04:30:00,2066
2746,2746,2014-08-27 05:00:00,2111
2747,2747,2014-08-27 05:30:00,3623
2748,2748,2014-08-27 06:00:00,5719
2749,2749,2014-08-27 06:30:00,9376
2750,2750,2014-08-27 07:00:00,11971
2751,2751,2014-08-27 07:30:00,14673
2752,2752,2014-08-27 08:00:00,16545
2753,2753,2014-08-27 08:30:00,18678
2754,2754,2014-08-27 09:00:00,17655
2755,2755,2014-08-27 09:30:00,17485
2756,2756,2014-08-27 10:00:00,15834
2757,2757,2014-08-27 10:30:00,15703
2758,2758,2014-08-27 11:00:00,15816
2759,2759,2014-08-27 11:30:00,16870
2760,2760,2014-08-27 12:00:00,17123
2761,2761,2014-08-27 12:30:00,16841
2762,2762,2014-08-27 13:00:00,16700
2763,2763,2014-08-27 13:30:00,17722
2764,2764,2014-08-27 14:00:00,17849
2765,2765,2014-08-27 14:30:00,18221
2766,2766,2014-08-27 15:00:00,17208
2767,2767,2014-08-27 15:30:00,16318
2768,2768,2014-08-27 16:00:00,14910
2769,2769,2014-08-27 16:30:00,14145
2770,2770,2014-08-27 17:00:00,16330
2771,2771,2014-08-27 17:30:00,19328
2772,2772,2014-08-27 18:00:00,21226
2773,2773,2014-08-27 18:30:00,23109
2774,2774,2014-08-27 19:00:00,24206
2775,2775,2014-08-27 19:30:00,23297
2776,2776,2014-08-27 20:00:00,23493
2777,2777,2014-08-27 20:30:00,22794
2778,2778,2014-08-27 21:00:00,22502
2779,2779,2014-08-27 21:30:00,22337
2780,2780,2014-08-27 22:00:00,24446
2781,2781,2014-08-27 22:30:00,20929
2782,2782,2014-08-27 23:00:00,17937
2783,2783,2014-08-27 23:30:00,16036
2784,2784,2014-08-28 00:00:00,13547
2785,2785,2014-08-28 00:30:00,10363
2786,2786,2014-08-28 01:00:00,8553
2787,2787,2014-08-28 01:30:00,6457
2788,2788,2014-08-28 02:00:00,5248
2789,2789,2014-08-28 02:30:00,3879
2790,2790,2014-08-28 03:00:00,3173
2791,2791,2014-08-28 03:30:00,2653
2792,2792,2014-08-28 04:00:00,2858
2793,2793,2014-08-28 04:30:00,2244
2794,2794,2014-08-28 05:00:00,2312
2795,2795,2014-08-28 05:30:00,3859
2796,2796,2014-08-28 06:00:00,5772
2797,2797,2014-08-28 06:30:00,9391
2798,2798,2014-08-28 07:00:00,11375
2799,2799,2014-08-28 07:30:00,14319
2800,2800,2014-08-28 08:00:00,16103
2801,2801,2014-08-28 08:30:00,18835
2802,2802,2014-08-28 09:00:00,17891
2803,2803,2014-08-28 09:30:00,17000
2804,2804,2014-08-28 10:00:00,15534
2805,2805,2014-08-28 10:30:00,15916
2806,2806,2014-08-28 11:00:00,15153
2807,2807,2014-08-28 11:30:00,16440
2808,2808,2014-08-28 12:00:00,16424
2809,2809,2014-08-28 12:30:00,16093
2810,2810,2014-08-28 13:00:00,16178
2811,2811,2014-08-28 13:30:00,17050
2812,2812,2014-08-28 14:00:00,16795
2813,2813,2014-08-28 14:30:00,17547
2814,2814,2014-08-28 15:00:00,16769
2815,2815,2014-08-28 15:30:00,15701
2816,2816,2014-08-28 16:00:00,14067
2817,2817,2014-08-28 16:30:00,13534
2818,2818,2014-08-28 17:00:00,15939
2819,2819,2014-08-28 17:30:00,18560
2820,2820,2014-08-28 18:00:00,21029
2821,2821,2014-08-28 18:30:00,22181
2822,2822,2014-08-28 19:00:00,22860
2823,2823,2014-08-28 19:30:00,22742
2824,2824,2014-08-28 20:00:00,22569
2825,2825,2014-08-28 20:30:00,22184
2826,2826,2014-08-28 21:00:00,21926
2827,2827,2014-08-28 21:30:00,22510
2828,2828,2014-08-28 22:00:00,22350
2829,2829,2014-08-28 22:30:00,21756
2830,2830,2014-08-28 23:00:00,20994
2831,2831,2014-08-28 23:30:00,19084
2832,2832,2014-08-29 00:00:00,16702
2833,2833,2014-08-29 00:30:00,13985
2834,2834,2014-08-29 01:00:00,11632
2835,2835,2014-08-29 01:30:00,9900
2836,2836,2014-08-29 02:00:00,8443
2837,2837,2014-08-29 02:30:00,6546
2838,2838,2014-08-29 03:00:00,5270
2839,2839,2014-08-29 03:30:00,4521
2840,2840,2014-08-29 04:00:00,4369
2841,2841,2014-08-29 04:30:00,3409
2842,2842,2014-08-29 05:00:00,2967
2843,2843,2014-08-29 05:30:00,4444
2844,2844,2014-08-29 06:00:00,5712
2845,2845,2014-08-29 06:30:00,9008
2846,2846,2014-08-29 07:00:00,10312
2847,2847,2014-08-29 07:30:00,12809
2848,2848,2014-08-29 08:00:00,13491
2849,2849,2014-08-29 08:30:00,16417
2850,2850,2014-08-29 09:00:00,15906
2851,2851,2014-08-29 09:30:00,15249
2852,2852,2014-08-29 10:00:00,14367
2853,2853,2014-08-29 10:30:00,14667
2854,2854,2014-08-29 11:00:00,14738
2855,2855,2014-08-29 11:30:00,16134
2856,2856,2014-08-29 12:00:00,16343
2857,2857,2014-08-29 12:30:00,15908
2858,2858,2014-08-29 13:00:00,16700
2859,2859,2014-08-29 13:30:00,16712
2860,2860,2014-08-29 14:00:00,17394
2861,2861,2014-08-29 14:30:00,17680
2862,2862,2014-08-29 15:00:00,17495
2863,2863,2014-08-29 15:30:00,15984
2864,2864,2014-08-29 16:00:00,14946
2865,2865,2014-08-29 16:30:00,14572
2866,2866,2014-08-29 17:00:00,16880
2867,2867,2014-08-29 17:30:00,19398
2868,2868,2014-08-29 18:00:00,20797
2869,2869,2014-08-29 18:30:00,21449
2870,2870,2014-08-29 19:00:00,22077
2871,2871,2014-08-29 19:30:00,21483
2872,2872,2014-08-29 20:00:00,20415
2873,2873,2014-08-29 20:30:00,20436
2874,2874,2014-08-29 21:00:00,19315
2875,2875,2014-08-29 21:30:00,19328
2876,2876,2014-08-29 22:00:00,19660
2877,2877,2014-08-29 22:30:00,21469
2878,2878,2014-08-29 23:00:00,20853
2879,2879,2014-08-29 23:30:00,21452
2880,2880,2014-08-30 00:00:00,20564
2881,2881,2014-08-30 00:30:00,19267
2882,2882,2014-08-30 01:00:00,17439
2883,2883,2014-08-30 01:30:00,14848
2884,2884,2014-08-30 02:00:00,13900
2885,2885,2014-08-30 02:30:00,12731
2886,2886,2014-08-30 03:00:00,10776
2887,2887,2014-08-30 03:30:00,9550
2888,2888,2014-08-30 04:00:00,8605
2889,2889,2014-08-30 04:30:00,5547
2890,2890,2014-08-30 05:00:00,3605
2891,2891,2014-08-30 05:30:00,3238
2892,2892,2014-08-30 06:00:00,3520
2893,2893,2014-08-30 06:30:00,4315
2894,2894,2014-08-30 07:00:00,5116
2895,2895,2014-08-30 07:30:00,5918
2896,2896,2014-08-30 08:00:00,6383
2897,2897,2014-08-30 08:30:00,8259
2898,2898,2014-08-30 09:00:00,9430
2899,2899,2014-08-30 09:30:00,11656
2900,2900,2014-08-30 10:00:00,11833
2901,2901,2014-08-30 10:30:00,13393
2902,2902,2014-08-30 11:00:00,13778
2903,2903,2014-08-30 11:30:00,15204
2904,2904,2014-08-30 12:00:00,15367
2905,2905,2014-08-30 12:30:00,15775
2906,2906,2014-08-30 13:00:00,16045
